# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170620-20170710
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
Now nuclear material can be traced even after they are moved,7103005,5,5,0,0.00
"Nubia m2 to be exclusively available on Amazon Prime Day at Rs 22,999",216996,5,5,0,0.00
"Nubia m2 to be exclusively available on Amazon Prime Day at Rs 22,999",4663956,5,5,0,0.00
"Nubia m2 to be exclusively available on Amazon Prime Day at Rs 22,999",7106361,5,5,0,0.00
"Nubia N2 with 5000mAh battery launched in India: Price, specifications and features",216996,5,5,0,0.00
"Nubia N2 with 5000mAh battery listed on Amazon, likely to launch in India on July 5",5528935,5,5,0,0.00
"Nubia Z17 Mini Review: This smartphone scores high on design, dual cameras",2577320,5,5,0,0.00
OnePlus 2 gets 4G VoLTE issue fix with OxygenOS 3.5.9 update,2485338,5,5,0,0.00
"OnePlus 3, OnePlus 3T confirmed to get Android O update within this year",6766595,5,5,0,0.00
OnePlus 5 becomes highest revenue grossing smartphone on Amazon India in launch week,1243634,5,5,0,0.00
OnePlus 5 becomes highest revenue grossing smartphone on Amazon India in launch week,697094,5,5,0,0.00
"OnePlus 5 benchmarks: We dont know how to overclock, says CEO Pete Lau",2485338,5,5,0,0.00
OnePlus 5 durability test video shows a tough premium quality smartphone,697094,5,5,0,0.00
"OnePlus 5 DxOMark score is out, and this is behind Samsung Galaxy S8, HTC U11",6355035,5,5,0,0.00
"OnePlus 5 gets OxygenOS 4.5.2 update, brings camera optimizations and more",216996,5,5,0,0.00
"OnePlus 5 gets OxygenOS 4.5.2 update, brings camera optimizations and more",3054298,5,5,0,0.00
"OnePlus 5 gets OxygenOS 4.5.2 update, brings camera optimizations and more",7052941,5,5,0,0.00
"OnePlus 5 India price: With Snapdragon 835, dual rear cameras this is the expected tab",3422256,5,5,0,0.00
