# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
Actor Jayasudha's husband Nitin Kapoor allegedly commits suicide in Mumbai,2708372,79,79,0,0.00
Actor Jayasudha's husband Nitin Kapoor allegedly commits suicide in Mumbai,3870972,79,79,0,0.00
Actor Kajal Aggarwal spreads awareness about cancer,2428648,79,79,0,0.00
Actor Kajal Aggarwal spreads awareness about cancer,259176,79,79,0,0.00
"Actor Kamal Haasan escapes fire accident at home, thanks fans for love and concern",6341431,79,79,0,0.00
Actor Kamya Punjabi rejects defamation claims by Pratyusha Banerjee's boyfriend Rahul Raj Singh,2821344,79,79,0,0.00
Actor Sagarika Ghatge gets engaged to cricketer Zaheer Khan. Who is Sagarika Ghatge? See pics,4385016,79,79,0,0.00
Actor Sagarika Ghatge gets engaged to cricketer Zaheer Khan. Who is Sagarika Ghatge? See pics,4760335,79,79,0,0.00
Actor Sayani Gupta signs a short film with writer of Salman Khan starrer Kick,3622106,79,79,0,0.00
"Actor Sonu Walia gets obscene calls and videos, lodges sexual harassment complaint",2612962,79,79,0,0.00
Actor Vishal enters the fray for president's post in Tamil Nadu Film Producers Council polls,2172626,79,79,0,0.00
"Actor, politician, disciple; the multi shades of Vinod Khanna",6637565,79,79,0,0.00
"Adele didn't break her Grammy to share it with Beyonce. It was an accident, watch video",4482016,79,79,0,0.00
Aditi Rao Hydari: Working with Mani Ratnam very nourishing,2371020,79,79,0,0.00
"After 'killing' Ram Gopal Varma, Pawan Kalyan fans attack TV anchor for giving Katamarayudu poor rating",4619060,79,79,0,0.00
"After becoming an actor, producer, Tobey Maguire to make his directorial debut",3953588,79,79,0,0.00
"After Bhallaladeva in Baahubali, Rana Daggubati to play Bheema and Darshan to play Duryodhana in Kurukshetra?",3460442,79,79,0,0.00
"After Dangal, Aamir Khan endorses yet another powerful message on girl child. Watch video",2149980,79,79,0,0.00
"After Dangal, Aamir Khan endorses yet another powerful message on girl child. Watch video",2482338,79,79,0,0.00
"After Dangal, Aamir Khan endorses yet another powerful message on girl child. Watch video",3128104,79,79,0,0.00
"After Dear Zindagi, is Alia Bhatt the leading lady of Shah Rukh Khan in Anand L Rais next film? See pic",6486783,79,79,0,0.00
"After Deepika Padukone, Tamil actor Akshara Gowda opens up about her struggle with depression",2799288,79,79,0,0.00
