# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170601-20170618
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
Mysterious eclipses point to giant ringed Jupiter-like planet,3577350,5,5,0,0.00
NASA postpones launch of sounding rocket to June 11,6887635,5,5,0,0.00
NASA set to launch first-ever mission to neutron-stars,2517118,5,5,0,0.00
NASA set to launch first-ever mission to neutron-stars,3001558,5,5,0,0.00
NASA set to launch first-ever mission to neutron-stars,3577350,5,5,0,0.00
NASA to launch sounding rocket which releases artificial clouds on June 4,6679157,5,5,0,0.00
NASA to launch worlds first mission to Sun in 2018,2434240,5,5,0,0.00
NASA to launch worlds first mission to Sun in 2018,2541062,5,5,0,0.00
NASA to launch worlds first mission to Sun in 2018,3536160,5,5,0,0.00
NASA to launch worlds first mission to Sun in 2018,3702338,5,5,0,0.00
NASA to launch worlds first mission to Sun in 2018,6906499,5,5,0,0.00
NASA unveils futuristic Mars rover concept,3522498,5,5,0,0.00
NASAs first mission to the Sun: All you need to know,248126,5,5,0,0.00
NASAs first mission to the Sun: All you need to know,3269646,5,5,0,0.00
NASAs first mission to the Sun: All you need to know,4241064,5,5,0,0.00
NASAs first mission to the Sun: All you need to know,6306205,5,5,0,0.00
NASAs undersea mission to simulate life on Mars,6877345,5,5,0,0.00
"Navigation satellite clocks ticking, system to be expanded: ISRO",2294334,5,5,0,0.00
"Navigation satellite clocks ticking, system to be expanded: ISRO",3577350,5,5,0,0.00
Nest security camera knows whos home with Google face tech,6760737,5,5,0,0.00
Nest security camera knows whos home with Google face tech,6896067,5,5,0,0.00
Nest security camera knows whos home with Google face tech,6924689,5,5,0,0.00
New computer tool can predict how your face will change with age,2246588,5,5,0,0.00
"New form of hard, elastic super carbon developed",2485338,5,5,0,0.00
"New form of hard, elastic super carbon developed",6448883,5,5,0,0.00
New miracle material may lead to unbreakable smartphones,216996,5,5,0,0.00
New self-replicating 3D printers could help build Moon base,5359187,5,5,0,0.00
New self-replicating 3D printers could help build Moon base,6971753,5,5,0,0.00
