# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
Arsenals Granit Xhaka doubtful for Southhampton clash due to injury,6014775,79,79,0,0.00
Arsenals Laurent Koscielny a doubt for Tottenham Hotspur clash,2180590,79,79,0,0.00
"As Barcelona struggle, Real Madrid thrive",2690250,79,79,0,0.00
"As planned, PCB wants to hold PSL final in Lahore: Shaharyar Khan",5353705,79,79,0,0.00
"Asian Cup qualifier: In expanded continental championship, India eye qualification",2708372,79,79,0,0.00
"Asian Cup qualifier: In expanded continental championship, India eye qualification",4623130,79,79,0,0.00
"Asian Cup: Auditions over, Team India ready for action",6006791,79,79,0,0.00
Asier Illarramendi breathes new life into Real Sociedad,5304111,79,79,0,0.00
Atletico midfielder Jorge Koke robbed of watch during mugging,6362881,79,79,0,0.00
Auction to action: Stokes gives a bang-for-the-buck,3946142,79,79,0,0.00
Audit report: 18 state associations refuse to stick to BCCIs response deadline,5909253,79,79,0,0.00
Aussie Daniel Ricciardo tipping much faster Red Bull in 2017,3269178,79,79,0,0.00
Aussies lose Test and some DRS face,4510560,79,79,0,0.00
"Australia 389/3, Live Cricket Score, India A vs Australia three day warm up game at Mumbai: Australia dominate Day 2 with Mitchell Marsh, Matthew Wade",3816084,79,79,0,0.00
"Australia 53/2, India vs Australia Live Cricket Score and Updates, 2nd Test 2017, Day 4 from Bangalore: India dismiss Warner",5380111,79,79,0,0.00
Australia agrees to meet FIFA deadline on broader Congress,1316782,79,79,0,0.00
"Australia is frustrated and that is why they are taking it out on Virat Kohli, says Sunil Gavaskar",1095600,79,79,0,0.00
"Australia is frustrated and that is why they are taking it out on Virat Kohli, says Sunil Gavaskar",3269178,79,79,0,0.00
"Australia is frustrated and that is why they are taking it out on Virat Kohli, says Sunil Gavaskar",623110,79,79,0,0.00
Australia preparing in best possible way for India tour: Matthew Renshaw,2570228,79,79,0,0.00
"Australia stonewall, block by block",2274720,79,79,0,0.00
"Australia stonewall, block by block",6006783,79,79,0,0.00
Australia vs Sri Lanka first T20I: Sri Lanka win first T20I in thrilling last ball finish,3323582,79,79,0,0.00
"Australia vs Sri Lanka: Sri Lanka scum to Adam Zampa's spin, Australia win 3rd T20I",3816084,79,79,0,0.00
"Australian cricketers are no longer my friends, says India captain Virat Kohli",1770134,79,79,0,0.00
"Australian GP: Its about time, says Sergio Marchionne after Ferrari win",2958826,79,79,0,0.00
Australian Olympic Committee media boss steps down amid bullying complaint,1707176,79,79,0,0.00
"Australian spinners are creating pressure from both ends, says Sourav Ganguly",3269178,79,79,0,0.00
"Away from cricket, MS Dhoni shares video of him training his dogs, watch video",3476186,79,79,0,0.00
B Sai Praneeth captures maiden Superseries title in Singapore; Twitterati applaud,5518201,79,79,0,0.00
"Back from retirement, Ritu Rani looks to reclaim her lost crown",6038445,79,79,0,0.00
Bahrain rights groups call for F1 race to be cancelled,1433906,79,79,0,0.00
Bangladesh beat New Zealand by five wickets but Black Caps win tri-series title,6830455,79,79,0,0.00
"Bangladesh give Mashrafe Mortaza fitting farewell, beat Sri Lanka by 45 runs",3816084,79,79,0,0.00
"Bangladesh give Mashrafe Mortaza fitting farewell, beat Sri Lanka by 45 runs",6001467,79,79,0,0.00
Bangladesh looking to rebound in second Test against Sri Lanka,5076159,79,79,0,0.00
Bangladesh refuse to tour Pakistan for T20I series,411794,79,79,0,0.00
Bangladesh tour of Sri Lanka schedule,164952,79,79,0,0.00
Bangladesh tour of Sri Lanka schedule,3816084,79,79,0,0.00
Barcelona now favourites after Champions League heroics,2018584,79,79,0,0.00
Barcelona now favourites after Champions League heroics,2482338,79,79,0,0.00
"Barcelona shredded apart by Paris St. Germain, lose 4-0 in Champions League",2482338,79,79,0,0.00
"Barcelona win to go top, Luis Enrique decides to go out",2482338,79,79,0,0.00
